geo,Sector_name,OBS_VALUE,TIME_PERIOD
BG,4.A.1 - Forest Land remaining forest land,-8250.31809,2017.0
BG,4.A.2 - Land converted to forest land,-2587.7759,1991.0
BG,4.A.2 - Land converted to forest land,-2406.90683,1992.0
BG,4.A.2 - Land converted to forest land,-509.43662,2004.0
BG,4.A.2 - Land converted to forest land,-444.68687,2005.0
BG,4.A.2 - Land converted to forest land,-400.13151,2006.0
BG,4.A.2 - Land converted to forest land,-361.49376,2011.0
BG,4.A.2 - Land converted to forest land,-346.05222,2012.0
BG,4.A.2 - Land converted to forest land,-331.17659,2013.0
BG,4.C - Grassland,-1388.48045,2003.0
BG,4.C - Grassland,-1897.83122,2007.0
BG,4.C - Grassland,-1369.74738,2009.0
BG,4.C.2 - Land converted to grassland,-917.10847,1990.0
BG,4.C.2 - Land converted to grassland,-1147.98178,1999.0
BG,4.C.2 - Land converted to grassland,-1523.36795,2003.0
BG,4.C.2 - Land converted to grassland,-1579.49982,2008.0
BG,4.C.2 - Land converted to grassland,-1364.56082,2011.0
BG,4.C.2 - Land converted to grassland,-885.33091,2020.0
BG,4.G - Harvested Wood Products,-583.28692,1990.0
BG,4.G - Harvested Wood Products,-438.21727,1991.0
BG,4.G - Harvested Wood Products,-901.7169,2006.0
BG,4.A - Forest Land,-16327.94224,1990.0
BG,4.A - Forest Land,-16334.47045,1993.0
BG,4.A - Forest Land,-12685.55733,2003.0
BG,4.A - Forest Land,-6916.44125,2011.0
BG,4.A - Forest Land,-8571.30678,2016.0
BG,4.A - Forest Land,-8341.82892,2022.0
BG,4.A.1 - Forest Land remaining forest land,-14125.43925,1993.0
BG,4.A.1 - Forest Land remaining forest land,-14351.08679,1994.0
BG,4.A.1 - Forest Land remaining forest land,-14195.70622,1997.0
BG,4.A.1 - Forest Land remaining forest land,-14426.70526,1998.0
BG,4.A.1 - Forest Land remaining forest land,-11887.95448,2001.0
BG,4.A.1 - Forest Land remaining forest land,-6502.88938,2012.0
BG,4.A.2 - Land converted to forest land,-1217.68104,1998.0
BG,4.A.2 - Land converted to forest land,-592.05762,2003.0
BG,4.A.2 - Land converted to forest land,-307.58026,2015.0
BG,4.C - Grassland,-785.61103,1990.0
BG,4.C - Grassland,-1037.94016,1992.0
BG,4.C - Grassland,-1586.86155,2004.0
BG,4.C - Grassland,-1451.6643,2008.0
BG,4.C - Grassland,-901.81296,2015.0
BG,4.C.2 - Land converted to grassland,-1426.77557,1993.0
BG,4.C.2 - Land converted to grassland,-1496.96772,2009.0
BG,4.C.2 - Land converted to grassland,-974.02791,2016.0
BG,4.G - Harvested Wood Products,-1135.99849,2016.0
BG,4.G - Harvested Wood Products,-1027.60983,2019.0
BG,4.G - Harvested Wood Products,-1169.70321,2021.0
BG,4.A - Forest Land,-10607.18654,2006.0
BG,4.A - Forest Land,-6841.83736,2013.0
BG,4.A - Forest Land,-8461.22158,2019.0
BG,4.A.1 - Forest Land remaining forest land,-14597.34438,2000.0
BG,4.A.1 - Forest Land remaining forest land,-6360.48304,2015.0
BG,4.A.2 - Land converted to forest land,-1046.12092,1999.0
BG,4.A.2 - Land converted to forest land,-354.15682,2008.0
BG,4.A.2 - Land converted to forest land,-368.58889,2010.0
BG,4.C - Grassland,-1482.01964,2000.0
BG,4.C - Grassland,-1502.96631,2001.0
BG,4.C - Grassland,-763.25972,2022.0
BG,4.C - Grassland,-494.1624,2023.0
BG,4.C.2 - Land converted to grassland,-1171.97932,1992.0
BG,4.C.2 - Land converted to grassland,-1639.96192,2001.0
BG,4.C.2 - Land converted to grassland,-1782.55174,2002.0
BG,4.C.2 - Land converted to grassland,-1010.1256,2015.0
BG,4.C.2 - Land converted to grassland,-703.82662,2021.0
BG,4.G - Harvested Wood Products,-1270.90916,2012.0
BG,4.G - Harvested Wood Products,-1258.07775,2014.0
BG,4.G - Harvested Wood Products,-1242.18876,2023.0
BG,4.A - Forest Land,-6819.21065,2014.0
BG,4.A.1 - Forest Land remaining forest land,-8193.89798,2019.0
BG,4.A.1 - Forest Land remaining forest land,-8144.34649,2023.0
BG,4.A.2 - Land converted to forest land,-187.17649,2022.0
BG,4.C - Grassland,-1256.33196,1995.0
BG,4.C - Grassland,-1244.53074,2011.0
BG,4.C - Grassland,-741.06853,2017.0
BG,4.C - Grassland,-609.22724,2021.0
BG,4.C.2 - Land converted to grassland,-1394.67835,1995.0
BG,4.C.2 - Land converted to grassland,-1467.39203,1997.0
BG,4.C.2 - Land converted to grassland,-1618.98871,2000.0
BG,4.C.2 - Land converted to grassland,-856.52684,2022.0
BG,4.G - Harvested Wood Products,-1188.77312,2013.0
CH,4.A - Forest Land,-5735.44939,1991.0
CH,4.A - Forest Land,-3777.54475,1998.0
CH,4.A - Forest Land,-1680.46779,2007.0
CH,4.A - Forest Land,-3565.37258,2013.0
CH,4.A - Forest Land,-2545.47677,2014.0
CH,4.A.1 - Forest Land remaining forest land,-1786.31896,2014.0
CH,4.A.1 - Forest Land remaining forest land,-2440.08121,2015.0
CH,4.A.2 - Land converted to forest land,-886.52048,1997.0
CH,4.A.2 - Land converted to forest land,-721.3985,2000.0
CH,4.A.2 - Land converted to forest land,-776.58419,2005.0
CH,4.A.2 - Land converted to forest land,-785.62317,2023.0
CH,4.B - Cropland,-1130.82285,2011.0
CH,4.B.1 - Cropland remaining cropland,-129.73889,2007.0
CH,4.B.1 - Cropland remaining cropland,-1289.22886,2014.0
CH,4.B.1 - Cropland remaining cropland,-377.39873,2017.0
CH,4.B.2 - Land converted to cropland,-5.23468,1995.0
CH,4.B.2 - Land converted to cropland,-21.47999,1998.0
CH,4.C - Grassland,-718.06169,2016.0
CH,4.C.1 - Grassland remaining grassland,-17.27451,2008.0
CH,4.C.1 - Grassland remaining grassland,-376.59844,2011.0
CH,4.C.1 - Grassland remaining grassland,-318.65265,2019.0
CH,4.E.1 - Settlements remaining settlements,-31.57496,1994.0
CH,4.E.1 - Settlements remaining settlements,-12.69391,1996.0
CH,4.E.1 - Settlements remaining settlements,-22.9413,2009.0
CH,4.E.1 - Settlements remaining settlements,-17.58309,2010.0
CH,4.G - Harvested Wood Products,-539.72959,1992.0
CH,4.G - Harvested Wood Products,-271.0103,2002.0
CH,4.G - Harvested Wood Products,-381.61501,2006.0
CH,4.G - Harvested Wood Products,-290.4997,2009.0
CH,4.G - Harvested Wood Products,-145.26805,2021.0
CH,4.A - Forest Land,-2018.50202,1990.0
CH,4.A - Forest Land,-952.30181,2006.0
CH,4.A - Forest Land,-3892.94756,2010.0
CH,4.A.1 - Forest Land remaining forest land,-1251.89235,1990.0
CH,4.A.1 - Forest Land remaining forest land,-2912.1111,1998.0
CH,4.A.2 - Land converted to forest land,-779.2656,2004.0
CH,4.A.2 - Land converted to forest land,-749.27368,2011.0
CH,4.A.2 - Land converted to forest land,-790.70266,2017.0
CH,4.B - Cropland,-164.35932,2007.0
CH,4.B - Cropland,-450.958,2017.0
CH,4.B - Cropland,-206.62961,2022.0
CH,4.B.1 - Cropland remaining cropland,-154.94037,1996.0
CH,4.B.2 - Land converted to cropland,-12.3137,2002.0
CH,4.B.2 - Land converted to cropland,-79.06895,2011.0
CH,4.B.2 - Land converted to cropland,-20.14335,2020.0
CH,4.C - Grassland,-18.1075,2006.0
CH,4.C.1 - Grassland remaining grassland,-293.19441,1994.0
CH,4.C.1 - Grassland remaining grassland,-139.7913,1998.0
CH,4.E.1 - Settlements remaining settlements,-53.06226,1990.0
CH,4.E.1 - Settlements remaining settlements,-22.07284,1999.0
CH,4.E.1 - Settlements remaining settlements,-16.75295,2000.0
CH,4.E.1 - Settlements remaining settlements,-15.04444,2013.0
CH,4.E.1 - Settlements remaining settlements,-26.36154,2021.0
CH,4.G - Harvested Wood Products,-1149.12934,1990.0
CH,4.G - Harvested Wood Products,-442.66779,1993.0
CH,4.G - Harvested Wood Products,-328.50374,1994.0
CH,4.G - Harvested Wood Products,-436.30998,1995.0
CH,4.G - Harvested Wood Products,-705.16835,2000.0
CH,4.A - Forest Land,-4924.98126,1995.0
CH,4.A - Forest Land,-1868.07569,2001.0
CH,4.A - Forest Land,-3363.59983,2002.0
CH,4.A - Forest Land,-2820.11142,2008.0
CH,4.A - Forest Land,-4593.32577,1997.0
CH,4.A - Forest Land,-3874.0958,2004.0
CH,4.A - Forest Land,-2739.16567,2020.0
CH,4.A.1 - Forest Land remaining forest land,-3815.97187,1992.0
CH,4.A.1 - Forest Land remaining forest land,-2081.5779,2008.0
CH,4.A.1 - Forest Land remaining forest land,-2160.14666,2009.0
CH,4.A - Forest Land,-2911.62413,2009.0
CH,4.A - Forest Land,-1902.08968,2022.0
CH,4.A.1 - Forest Land remaining forest land,-2083.27268,2003.0
CH,4.A.1 - Forest Land remaining forest land,-958.31321,2007.0
CH,4.A.1 - Forest Land remaining forest land,-2803.08163,2013.0
CH,4.A.2 - Land converted to forest land,-864.82952,1992.0
CH,4.A.2 - Land converted to forest land,-876.66414,1994.0
CH,4.A.2 - Land converted to forest land,-738.53353,2008.0
CH,4.A.2 - Land converted to forest land,-760.27826,2012.0
CH,4.A.2 - Land converted to forest land,-748.41061,2018.0
CH,4.B.1 - Cropland remaining cropland,-776.92035,2019.0
CH,4.B.2 - Land converted to cropland,-75.72981,2019.0
CH,4.C - Grassland,-438.60553,1990.0
CH,4.C - Grassland,-591.57798,1992.0
CH,4.C - Grassland,-14.19704,1994.0
CH,4.E.1 - Settlements remaining settlements,-18.88466,1997.0
CH,4.E.1 - Settlements remaining settlements,-6.81128,2007.0
CH,4.E.1 - Settlements remaining settlements,-37.86665,2014.0
CH,4.E.1 - Settlements remaining settlements,-22.09838,2018.0
CH,4.G - Harvested Wood Products,-253.02149,1996.0
CH,4.A.1 - Forest Land remaining forest land,-3140.38652,2010.0
CH,4.A.1 - Forest Land remaining forest land,-2368.13054,2017.0
CH,4.A.1 - Forest Land remaining forest land,-1988.46879,2019.0
CH,4.A.1 - Forest Land remaining forest land,-2196.14658,2021.0
CH,4.A.2 - Land converted to forest land,-826.93065,2002.0
CH,4.A.2 - Land converted to forest land,-722.15458,2007.0
CH,4.B - Cropland,-176.58924,1996.0
CH,4.B - Cropland,-852.65015,2019.0
CH,4.B.2 - Land converted to cropland,-4.18257,1991.0
CH,4.B.2 - Land converted to cropland,-54.44327,2004.0
CH,4.B.2 - Land converted to cropland,-73.55927,2017.0
CH,4.C.1 - Grassland remaining grassland,-643.58305,1990.0
CH,4.C.1 - Grassland remaining grassland,-1190.5514,1991.0
CH,4.C.1 - Grassland remaining grassland,-299.26012,1993.0
CH,4.C.1 - Grassland remaining grassland,-210.31352,2004.0
CH,4.C.1 - Grassland remaining grassland,-400.62269,2006.0
CH,4.E.1 - Settlements remaining settlements,-12.23238,2004.0
CH,4.E.1 - Settlements remaining settlements,-45.61962,2016.0
CH,4.G - Harvested Wood Products,-354.69452,1999.0
CH,4.G - Harvested Wood Products,-342.59581,2003.0
CH,4.G - Harvested Wood Products,-292.76588,2008.0
CH,4.G - Harvested Wood Products,-258.89391,2011.0
CH,4.G - Harvested Wood Products,-36.50757,2015.0
CH,4.G - Harvested Wood Products,-21.95387,2020.0
CH,4.A - Forest Land,-4680.8014,1992.0
CH,4.A - Forest Land,-2387.31575,2011.0
CH,4.A.1 - Forest Land remaining forest land,-4884.70588,1991.0
CH,4.A.1 - Forest Land remaining forest land,-4892.74662,1993.0
CH,4.A.1 - Forest Land remaining forest land,-3706.80529,1997.0
CH,4.A.1 - Forest Land remaining forest land,-2536.66918,2002.0
CH,4.A.1 - Forest Land remaining forest land,-3094.8302,2004.0
CH,4.A.1 - Forest Land remaining forest land,-235.83028,2006.0
CH,4.A.1 - Forest Land remaining forest land,-1638.04207,2011.0
CH,4.A.2 - Land converted to forest land,-823.0575,2001.0
CH,4.A.2 - Land converted to forest land,-782.32954,2003.0
CH,4.A.2 - Land converted to forest land,-762.29095,2013.0
CH,4.A.2 - Land converted to forest land,-773.03818,2015.0
CH,4.B - Cropland,-2.44991,2000.0
CH,4.B.1 - Cropland remaining cropland,-989.52625,2004.0
CH,4.B.1 - Cropland remaining cropland,-1051.7539,2011.0
CH,4.B.2 - Land converted to cropland,-21.64887,1996.0
CH,4.B.2 - Land converted to cropland,-35.92684,2000.0
CH,4.B.2 - Land converted to cropland,-19.76608,2009.0
CH,4.B.2 - Land converted to cropland,-131.53596,2014.0
CH,4.C - Grassland,-318.88434,1997.0
CH,4.C.1 - Grassland remaining grassland,-615.12619,1997.0
CH,4.C.1 - Grassland remaining grassland,-37.92037,2009.0
CH,4.C.1 - Grassland remaining grassland,-1056.05372,2016.0
CH,4.E.1 - Settlements remaining settlements,-30.0091,1993.0
CH,4.E.1 - Settlements remaining settlements,-20.97666,2003.0
CH,4.E.1 - Settlements remaining settlements,-16.06019,2012.0
CH,4.E.1 - Settlements remaining settlements,-16.75298,2015.0
CH,4.G - Harvested Wood Products,-224.71024,1997.0
CH,4.G - Harvested Wood Products,-619.67462,2005.0
CH,4.G - Harvested Wood Products,-672.1205,2007.0
CH,4.A - Forest Land,-5777.31066,1993.0
CH,4.A - Forest Land,-2758.96654,1999.0
CH,4.A - Forest Land,-3158.8332,2017.0
CH,4.A.1 - Forest Land remaining forest land,-1908.43139,2012.0
CH,4.A.1 - Forest Land remaining forest land,-2841.45903,2016.0
CH,4.A.1 - Forest Land remaining forest land,-745.04991,2018.0
CH,4.A.1 - Forest Land remaining forest land,-1950.1924,2020.0
CH,4.A.2 - Land converted to forest land,-766.60967,1990.0
CH,4.A.2 - Land converted to forest land,-861.80976,1999.0
CH,4.A.2 - Land converted to forest land,-716.47153,2006.0
CH,4.A.2 - Land converted to forest land,-759.15781,2014.0
CH,4.A.2 - Land converted to forest land,-784.54516,2019.0
CH,4.A.2 - Land converted to forest land,-787.24315,2021.0
CH,4.A.2 - Land converted to forest land,-787.44957,2022.0
CH,4.B.1 - Cropland remaining cropland,-233.63696,1998.0
CH,4.B.2 - Land converted to cropland,-5.99204,1993.0
CH,4.B.2 - Land converted to cropland,-34.62043,2007.0
CH,4.B.2 - Land converted to cropland,-1.33948,2008.0
CH,4.C - Grassland,-16.52691,2011.0
CH,4.C.1 - Grassland remaining grassland,-810.63151,1992.0
CH,4.C.1 - Grassland remaining grassland,-97.81426,1995.0
CH,4.C.1 - Grassland remaining grassland,-750.09186,2014.0
CH,4.C.1 - Grassland remaining grassland,-41.66108,2022.0
CH,4.E.1 - Settlements remaining settlements,-46.7146,1991.0
CH,4.E.1 - Settlements remaining settlements,-15.23594,1998.0
CH,4.E.1 - Settlements remaining settlements,-13.4717,2001.0
CH,4.E.1 - Settlements remaining settlements,-7.55359,2002.0
CH,4.E.1 - Settlements remaining settlements,-13.17157,2011.0
CH,4.E.1 - Settlements remaining settlements,-23.70494,2020.0
CH,4.G - Harvested Wood Products,-262.35077,1998.0
CH,4.G - Harvested Wood Products,-347.30212,2010.0
CH,4.G - Harvested Wood Products,-59.40231,2014.0
CY,4.A - Forest Land,-81.47346,2002.0
CY,4.A - Forest Land,-103.97418,2006.0
CY,4.A - Forest Land,-42.13392,2007.0
CY,4.A - Forest Land,-112.89964,2021.0
CY,4.A.1 - Forest Land remaining forest land,-11.29545,1993.0
CY,4.A.1 - Forest Land remaining forest land,-78.89863,2002.0
CY,4.A.1 - Forest Land remaining forest land,-36.90352,2007.0
CY,4.A.1 - Forest Land remaining forest land,-95.63336,2021.0
CY,4.A.2 - Land converted to forest land,-0.23746,1991.0
CY,4.A.2 - Land converted to forest land,-1.22441,1998.0
CY,4.A.2 - Land converted to forest land,-2.02429,2001.0
CY,4.A.2 - Land converted to forest land,-4.23995,2005.0
CY,4.A.2 - Land converted to forest land,-10.68933,2016.0
CY,4.A.2 - Land converted to forest land,-13.40104,2018.0
CY,4.B - Cropland,-139.22546,2006.0
CY,4.B - Cropland,-131.9929,2013.0
CY,4.B - Cropland,-128.47351,2019.0
CY,4.B.1 - Cropland remaining cropland,-133.96896,1990.0
CY,4.B.1 - Cropland remaining cropland,-139.49629,1999.0
CY,4.B.1 - Cropland remaining cropland,-140.87204,2003.0
CY,4.B.1 - Cropland remaining cropland,-140.80796,2006.0
CY,4.B.1 - Cropland remaining cropland,-141.70422,2009.0
CY,4.B.1 - Cropland remaining cropland,-134.25713,2020.0
CY,4.C - Grassland,-24.96412,1994.0
CY,4.C - Grassland,-28.5009,2008.0
CY,4.C - Grassland,-28.01878,2010.0
CY,4.C - Grassland,-20.88837,2018.0
CY,4.C.1 - Grassland remaining grassland,-23.04359,2008.0
CY,4.C.1 - Grassland remaining grassland,-21.69652,2022.0
CY,4.C.1 - Grassland remaining grassland,-21.6405,2023.0
CY,4.C.2 - Land converted to grassland,-3.60939,1998.0
CH,4.A - Forest Land,-2668.70965,2012.0
CH,4.A - Forest Land,-3213.11939,2015.0
CH,4.A - Forest Land,-3630.558,2016.0
CH,4.A - Forest Land,-1493.46051,2018.0
CH,4.A - Forest Land,-2773.01394,2019.0
CH,4.A - Forest Land,-2983.38973,2021.0
CH,4.A - Forest Land,-384.52151,2023.0
CH,4.A.1 - Forest Land remaining forest land,-2717.90484,1994.0
CH,4.A.1 - Forest Land remaining forest land,-6044.95616,1996.0
CH,4.A.1 - Forest Land remaining forest land,-2724.24118,2005.0
CH,4.A.2 - Land converted to forest land,-850.74351,1991.0
CH,4.A.2 - Land converted to forest land,-884.56404,1993.0
CH,4.A.2 - Land converted to forest land,-882.70873,1995.0
CH,4.A.2 - Land converted to forest land,-899.79334,1996.0
CH,4.A.2 - Land converted to forest land,-865.43365,1998.0
CH,4.A.2 - Land converted to forest land,-751.47747,2009.0
CH,4.A.2 - Land converted to forest land,-752.56104,2010.0
CH,4.A.2 - Land converted to forest land,-789.09897,2016.0
CH,4.B - Cropland,-255.11695,1998.0
CH,4.B - Cropland,-1043.96952,2004.0
CH,4.B - Cropland,-1420.76483,2014.0
CH,4.B.1 - Cropland remaining cropland,-173.5456,2022.0
CH,4.C - Grassland,-77.17278,1993.0
CH,4.C - Grassland,-568.67495,1996.0
CH,4.C.1 - Grassland remaining grassland,-13.67796,2001.0
CH,4.C.1 - Grassland remaining grassland,-96.02505,2003.0
CH,4.E.1 - Settlements remaining settlements,-39.81644,1992.0
CH,4.E.1 - Settlements remaining settlements,-12.70706,2006.0
CH,4.E.1 - Settlements remaining settlements,-18.87251,2008.0
CH,4.E.1 - Settlements remaining settlements,-21.33508,2019.0
CH,4.E.1 - Settlements remaining settlements,-48.5278,2022.0
CH,4.G - Harvested Wood Products,-755.34367,1991.0
CH,4.G - Harvested Wood Products,-399.27778,2001.0
CH,4.G - Harvested Wood Products,-69.71954,2012.0
CH,4.G - Harvested Wood Products,-80.25483,2018.0
CH,4.G - Harvested Wood Products,-45.68714,2022.0
CY,4.A - Forest Land,-23.54185,1992.0
CY,4.A - Forest Land,-11.81493,1993.0
CY,4.A - Forest Land,-23.09533,1994.0
CY,4.A - Forest Land,-130.18928,2010.0
CY,4.A - Forest Land,-180.1351,2018.0
CY,4.A - Forest Land,-177.18341,2022.0
CY,4.A.1 - Forest Land remaining forest land,-23.16338,1992.0
CY,4.A.1 - Forest Land remaining forest land,-22.43483,1994.0
CY,4.A.1 - Forest Land remaining forest land,-17.97006,1995.0
CY,4.A.1 - Forest Land remaining forest land,-161.94125,2015.0
CY,4.A.1 - Forest Land remaining forest land,-171.93785,2017.0
CY,4.A.1 - Forest Land remaining forest land,-161.24314,2020.0
CY,4.A.1 - Forest Land remaining forest land,-158.98534,2022.0
CY,4.A.2 - Land converted to forest land,-1.36535,1999.0
CY,4.A.2 - Land converted to forest land,-6.53899,2011.0
CY,4.A.2 - Land converted to forest land,-6.80192,2012.0
CY,4.A.2 - Land converted to forest land,-9.33348,2015.0
CY,4.B - Cropland,-135.30562,1992.0
CY,4.B - Cropland,-140.76569,2008.0
CY,4.B - Cropland,-130.77774,2015.0
CY,4.B - Cropland,-126.94804,2023.0
CY,4.B.1 - Cropland remaining cropland,-135.19726,1992.0
CY,4.B.1 - Cropland remaining cropland,-136.42555,1994.0
CY,4.B.1 - Cropland remaining cropland,-140.91475,2001.0
CY,4.B.1 - Cropland remaining cropland,-140.82932,2005.0
CY,4.B.1 - Cropland remaining cropland,-134.90762,2019.0
CY,4.B.2 - Land converted to cropland,-0.18438,1991.0
CY,4.C - Grassland,-27.35096,1999.0
CY,4.C - Grassland,-22.51206,2015.0
CY,4.C - Grassland,-21.4296,2017.0
CY,4.C - Grassland,-20.33235,2019.0
CY,4.C.1 - Grassland remaining grassland,-23.28315,1997.0
CY,4.C.1 - Grassland remaining grassland,-23.17264,2004.0
CY,4.C.2 - Land converted to grassland,-0.13519,1991.0
CY,4.C.2 - Land converted to grassland,-4.49307,2011.0
CZ,4.A - Forest Land,-9309.39783,1998.0
CZ,4.A - Forest Land,-9163.63101,2001.0
CZ,4.A - Forest Land,-8086.00772,2004.0
CZ,4.A.1 - Forest Land remaining forest land,-8812.71406,1997.0
CZ,4.A.1 - Forest Land remaining forest land,-6555.52226,2010.0
CZ,4.A.1 - Forest Land remaining forest land,-1489.41675,2023.0
CZ,4.A.2 - Land converted to forest land,-228.37572,1991.0
CZ,4.A.2 - Land converted to forest land,-259.55341,2003.0
CZ,4.A.2 - Land converted to forest land,-486.30251,2013.0
CZ,4.A.2 - Land converted to forest land,-537.33886,2016.0
CZ,4.A.2 - Land converted to forest land,-561.89797,2019.0
CZ,4.A.2 - Land converted to forest land,-523.6563,2022.0
CZ,4.B.1 - Cropland remaining cropland,-12.69168,1990.0
CZ,4.B.1 - Cropland remaining cropland,-4.40479,2000.0
CZ,4.C - Grassland,-369.97227,2008.0
CZ,4.C - Grassland,-346.98331,2009.0
CZ,4.C - Grassland,-427.10924,2015.0
CZ,4.C.1 - Grassland remaining grassland,-7.87101,2011.0
CZ,4.C.1 - Grassland remaining grassland,-15.85892,2012.0
